time,Temp_DE,Temp_DK,Temp_SE,Temp_NO
2015-05-11 12:00:00+00:00,20.878,14.218,12.812,7.979
2015-05-11 13:00:00+00:00,21.247,15.074,12.8,8.107
2015-05-11 14:00:00+00:00,21.41,15.579,12.591,8.225
2015-05-11 15:00:00+00:00,21.327,15.625,12.196,8.195
2015-05-11 16:00:00+00:00,20.731,15.174,11.693,8.055
2015-05-11 17:00:00+00:00,19.005,14.318,11.065,7.911
2015-05-11 18:00:00+00:00,16.906,13.285,10.293,7.773
2015-05-11 19:00:00+00:00,15.754,12.41,9.644,7.602
2015-05-11 20:00:00+00:00,15.14,11.887,9.182,7.481
2015-05-11 21:00:00+00:00,14.428,11.485,8.95,7.313
2015-05-11 22:00:00+00:00,13.733,11.077,8.916,6.953
2015-05-11 23:00:00+00:00,13.131,10.552,8.849,6.633
2015-05-12 00:00:00+00:00,12.639,10.072,8.853,6.337
2015-05-12 01:00:00+00:00,12.288,9.772,8.843,6.138
2015-05-12 02:00:00+00:00,11.946,9.583,8.766,5.99
2015-05-12 03:00:00+00:00,11.618,9.653,8.732,6.025
2015-05-12 04:00:00+00:00,12.168,10.194,9.084,6.299
2015-05-12 05:00:00+00:00,13.779,10.656,9.555,6.59
2015-05-12 06:00:00+00:00,15.366,11.115,10.155,6.943
2015-05-12 07:00:00+00:00,17.221,11.658,10.854,7.44
2015-05-12 08:00:00+00:00,19.184,12.262,11.526,8.066
2015-05-12 09:00:00+00:00,20.754,12.691,11.992,8.64
2015-05-12 10:00:00+00:00,21.977,12.854,12.309,9.041
2015-05-12 11:00:00+00:00,22.646,13.045,12.491,9.226
2015-05-12 12:00:00+00:00,22.702,12.808,12.568,9.201
2015-05-12 13:00:00+00:00,22.296,12.112,12.411,9.01
2015-05-12 14:00:00+00:00,21.579,11.374,11.96,8.721
2015-05-12 15:00:00+00:00,20.619,10.727,11.26,8.383
2015-05-12 16:00:00+00:00,19.3,10.122,10.452,7.997
2015-05-12 17:00:00+00:00,17.497,9.45,9.573,7.56
2015-05-12 18:00:00+00:00,15.507,8.773,8.714,6.966
2015-05-12 19:00:00+00:00,13.697,8.338,8.048,6.3
2015-05-12 20:00:00+00:00,12.429,8.136,7.645,5.818
2015-05-12 21:00:00+00:00,11.349,8.089,7.422,5.415
2015-05-12 22:00:00+00:00,10.454,8.06,7.248,4.976
2015-05-12 23:00:00+00:00,9.7,8.03,6.954,4.638
2015-05-13 00:00:00+00:00,9.071,8.021,6.654,4.341
2015-05-13 01:00:00+00:00,8.558,8.127,6.512,3.948
2015-05-13 02:00:00+00:00,8.144,8.312,6.475,3.692
2015-05-13 03:00:00+00:00,7.803,8.545,6.6,3.702
2015-05-13 04:00:00+00:00,8.37,8.924,6.982,4.292
2015-05-13 05:00:00+00:00,10.024,9.513,7.596,5.261
2015-05-13 06:00:00+00:00,12.039,10.117,8.379,6.609
2015-05-13 07:00:00+00:00,13.818,10.672,9.246,7.919
2015-05-13 08:00:00+00:00,15.175,11.187,10.079,8.839
2015-05-13 09:00:00+00:00,16.311,11.55,10.653,9.425
2015-05-13 10:00:00+00:00,17.261,11.724,10.737,9.829
2015-05-13 11:00:00+00:00,17.976,11.761,10.764,10.192
2015-05-13 12:00:00+00:00,18.532,11.598,10.739,10.305
2015-05-13 13:00:00+00:00,18.779,11.39,10.635,10.3
2015-05-13 14:00:00+00:00,18.687,11.157,10.454,10.122
2015-05-13 15:00:00+00:00,18.275,10.828,10.206,9.825
2015-05-13 16:00:00+00:00,17.546,10.401,9.88,9.414
2015-05-13 17:00:00+00:00,16.242,9.867,9.436,8.716
2015-05-13 18:00:00+00:00,14.143,9.262,8.737,7.565
2015-05-13 19:00:00+00:00,12.702,8.692,7.944,6.241
2015-05-13 20:00:00+00:00,11.912,8.416,7.605,5.487
2015-05-13 21:00:00+00:00,11.134,8.287,7.342,5.0
2015-05-13 22:00:00+00:00,10.385,8.221,7.052,4.46
2015-05-13 23:00:00+00:00,9.545,8.16,6.785,4.081
2015-05-14 00:00:00+00:00,8.778,8.107,6.558,3.67
2015-05-14 01:00:00+00:00,8.011,8.031,6.263,3.187
2015-05-14 02:00:00+00:00,7.298,7.989,6.006,2.73
2015-05-14 03:00:00+00:00,6.793,7.896,6.105,2.59
2015-05-14 04:00:00+00:00,7.34,8.341,6.547,3.309
2015-05-14 05:00:00+00:00,8.601,8.915,7.336,4.279
2015-05-14 06:00:00+00:00,10.107,9.714,8.358,5.222
2015-05-14 07:00:00+00:00,11.62,10.765,9.402,6.05
2015-05-14 08:00:00+00:00,12.992,11.828,10.243,6.846
2015-05-14 09:00:00+00:00,14.11,12.596,10.861,7.585
2015-05-14 10:00:00+00:00,15.052,13.172,11.234,8.198
2015-05-14 11:00:00+00:00,15.785,13.553,11.46,8.714
2015-05-14 12:00:00+00:00,16.246,13.756,11.549,8.991
2015-05-14 13:00:00+00:00,16.436,13.79,11.503,9.098
2015-05-14 14:00:00+00:00,16.301,13.675,11.3,9.028
2015-05-14 15:00:00+00:00,15.895,13.362,10.931,8.7
2015-05-14 16:00:00+00:00,15.284,12.806,10.381,8.184
2015-05-14 17:00:00+00:00,14.271,12.012,9.487,7.414
2015-05-14 18:00:00+00:00,12.527,10.634,8.011,6.238
2015-05-14 19:00:00+00:00,11.253,9.228,6.676,4.734
2015-05-14 20:00:00+00:00,10.602,8.533,6.101,3.718
2015-05-14 21:00:00+00:00,9.979,8.019,5.65,3.128
2015-05-14 22:00:00+00:00,9.398,7.615,5.245,2.644
2015-05-14 23:00:00+00:00,8.843,7.316,4.88,2.121
2015-05-15 00:00:00+00:00,8.297,7.053,4.527,1.659
2015-05-15 01:00:00+00:00,7.781,6.814,4.099,1.391
2015-05-15 02:00:00+00:00,7.316,6.523,3.72,1.132
2015-05-15 03:00:00+00:00,6.969,6.364,3.832,1.351
2015-05-15 04:00:00+00:00,7.387,7.457,4.731,2.435
2015-05-15 05:00:00+00:00,8.241,8.73,5.768,3.808
2015-05-15 06:00:00+00:00,9.492,10.084,6.907,5.246
2015-05-15 07:00:00+00:00,10.925,11.409,7.884,6.392
2015-05-15 08:00:00+00:00,12.322,12.414,8.734,7.379
2015-05-15 09:00:00+00:00,13.606,13.193,9.457,8.208
2015-05-15 10:00:00+00:00,14.7,13.753,9.968,8.912
2015-05-15 11:00:00+00:00,15.55,14.102,10.35,9.497
2015-05-15 12:00:00+00:00,16.12,14.265,10.554,9.9
2015-05-15 13:00:00+00:00,16.371,14.263,10.599,10.094
2015-05-15 14:00:00+00:00,16.33,14.063,10.463,10.041
2015-05-15 15:00:00+00:00,16.016,13.647,10.165,9.736
2015-05-15 16:00:00+00:00,15.367,12.99,9.724,9.183
2015-05-15 17:00:00+00:00,14.17,12.05,9.003,8.483
2015-05-15 18:00:00+00:00,11.722,10.684,7.517,7.121
2015-05-15 19:00:00+00:00,9.683,9.347,6.123,5.648
2015-05-15 20:00:00+00:00,8.79,8.453,5.529,4.764
2015-05-15 21:00:00+00:00,7.993,7.859,5.124,4.273
2015-05-15 22:00:00+00:00,7.331,7.397,4.887,3.886
2015-05-15 23:00:00+00:00,6.813,7.087,4.71,3.658
2015-05-16 00:00:00+00:00,6.451,6.84,4.562,3.449
2015-05-16 01:00:00+00:00,6.074,6.644,4.349,3.448
2015-05-16 02:00:00+00:00,5.75,6.472,3.955,3.451
2015-05-16 03:00:00+00:00,5.56,6.458,4.464,3.616
2015-05-16 04:00:00+00:00,6.418,6.84,5.564,4.037
2015-05-16 05:00:00+00:00,7.967,7.383,6.703,4.689
2015-05-16 06:00:00+00:00,9.979,8.09,7.923,5.488
2015-05-16 07:00:00+00:00,11.875,8.778,8.878,6.312
2015-05-16 08:00:00+00:00,13.025,9.418,9.686,6.971
2015-05-16 09:00:00+00:00,13.873,9.884,10.275,7.448
2015-05-16 10:00:00+00:00,14.527,10.276,10.612,7.676
2015-05-16 11:00:00+00:00,14.972,10.614,10.71,7.722
2015-05-16 12:00:00+00:00,15.181,10.813,10.635,7.738
2015-05-16 13:00:00+00:00,15.146,10.889,10.364,7.683
2015-05-16 14:00:00+00:00,14.943,10.883,9.941,7.514
2015-05-16 15:00:00+00:00,14.583,10.914,9.435,7.244
2015-05-16 16:00:00+00:00,14.023,10.744,8.915,7.001
2015-05-16 17:00:00+00:00,13.12,10.369,8.332,6.626
2015-05-16 18:00:00+00:00,11.766,9.742,7.691,6.011
2015-05-16 19:00:00+00:00,10.419,8.776,7.088,5.125
2015-05-16 20:00:00+00:00,9.58,7.979,6.698,4.602
2015-05-16 21:00:00+00:00,8.845,7.457,6.34,4.203
2015-05-16 22:00:00+00:00,8.284,7.196,6.086,3.879
2015-05-16 23:00:00+00:00,7.825,7.095,5.868,3.527
2015-05-17 00:00:00+00:00,7.41,7.017,5.657,3.228
2015-05-17 01:00:00+00:00,7.051,6.968,5.465,2.956
2015-05-17 02:00:00+00:00,6.729,6.919,5.358,2.774
2015-05-17 03:00:00+00:00,6.451,6.913,5.444,2.74
2015-05-17 04:00:00+00:00,7.015,7.253,5.735,3.144
2015-05-17 05:00:00+00:00,8.394,7.922,6.124,3.791
2015-05-17 06:00:00+00:00,10.069,8.76,6.594,4.615
2015-05-17 07:00:00+00:00,11.766,9.461,7.077,5.485
2015-05-17 08:00:00+00:00,13.099,9.987,7.498,6.198
2015-05-17 09:00:00+00:00,14.161,10.412,7.807,6.717
